BGC ID	REP ID	Timestamp (PST) DS	Station Abbrev. DS	Station ID DS	Lab	Method	Toxin Class	Parameter	Result Value (ug/L)	Result Remark
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.02	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.02	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC005784	NA	10/4/2021 11:22	SGG	11455276	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	5	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.05	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.02	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.02	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.02	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC005785	NA	10/4/2021 11:42	SS	382010121402301	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	5	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.05	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.02	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.02	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.02	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC005835	NA	10/4/2021 12:12	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
